element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,gA(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Fe,1,"=""334.19057""","=""0.00003""","=""334.19056""","=""0.00003""","=""4170""","=""3.32e+07""",C+,"=""21715.732""","=""51630.178""","=""3d7.(2G).4s""","=""a 3G""","=""5""","=""3d6.(3H).4s.4p.(3P*)""","=""1H*""","=""5""",,"=""T5720""","=""L11631""",
Fe,2,"=""334.21394""","=""0.00007""","=""334.214049""","=""0.000015""","=""210""","=""""",,"=""82978.717""","=""112891.061""","=""3d6.(5D).4d""","=""e 6F""","=""9/2""","=""3d6.(5D<4>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,1,"=""334.22141""","=""0.00009""","=""334.221412""","=""0.000016""","=""1740""","=""""",,"=""18378.186""","=""48289.871""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d5.(6S).4s2.4p""","=""v 5P*""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""334.22916""","=""0.00009""","=""334.22920""","=""0.00003""","=""1290""","=""2.83e+07""",C+,"=""22946.816""","=""52857.804""","=""3d7.(4P).4s""","=""b 3P""","=""1""","=""3d7.(2D2).4p""","=""t 3D*""","=""1""",,"=""T5720""","=""L11631""",
Fe,1,"=""334.32392""","=""0.00022""","=""334.323674""","=""0.000016""","=""309""","=""""",,"=""17550.181""","=""47452.717""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d7.(2G).4p""","=""z 1G*""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""334.35083""","=""0.00006""","=""334.350935""","=""0.000017""","=""250""","=""""",,"=""82978.717""","=""112878.815""","=""3d6.(5D).4d""","=""e 6F""","=""9/2""","=""3d6.(5D<4>).5f""","=""2[5]*""","=""11/2""",,"=""""","=""L18349c139""",
Fe,1,"=""334.37603""","=""0.00017""","=""334.37594""","=""0.00003""","=""251""","=""""",,"=""24506.917""","=""54404.779""","=""3d6.(5D).4s.4p.(3P*)""","=""z 7P*""","=""2""","=""3d6.(5D).4s (6D).6s""","=""g 7D""","=""3""",,"=""""","=""L11631""",
Fe,3,"=""334.4291""","=""0.0018""","=""334.4276""","=""0.0006""","=""29l""","=""""",,"=""88664.08""","=""118557.32""","=""3d5.(2H).4s""","=""3H""","=""4""","=""3d5.(4G).4p""","=""3H*""","=""5""",,"=""""","=""L1171""",
Fe,1,"=""334.49391""","=""0.00022""","=""334.49380""","=""0.00003""","=""182""","=""""",,"=""26874.550""","=""56761.878""","=""3d6.(5D).4s.4p.(3P*)""","=""z 5F*""","=""5""","=""3d6.4s.(6D).5d""","=""5F""","=""5""",,"=""""","=""L11631""",
Fe,1,"=""334.582988""","=""0.000015""","=""""","=""""","=""10200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,1,"=""334.69343""","=""0.00009""","=""334.693385""","=""0.000016""","=""720""","=""""",,"=""17550.181""","=""47419.687""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d6.(3P2).4s.4p.(3P*)""","=""1D*""","=""2""",,"=""""","=""L11631""",
Fe,3,"=""334.7734""","=""0.0012""","=""334.7724""","=""0.0006""","=""340""","=""4.0e+06""",D,"=""88694.86""","=""118557.32""","=""3d5.(2H).4s""","=""3H""","=""5""","=""3d5.(4G).4p""","=""3H*""","=""5""",,"=""T6105""","=""L1171""",
Fe,2,"=""334.7758""","=""0.0003""","=""334.775934""","=""0.000015""","=""40""","=""""",,"=""83812.352""","=""113674.493""","=""3d6.(5D).4d""","=""6D""","=""5/2""","=""3d6.(5D<2>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L18349c139""",
Fe,1,"=""334.79253""","=""0.00003""","=""334.792527""","=""0.000016""","=""2880""","=""2.46e+07""",C,"=""18378.186""","=""48238.847""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""334.97241""","=""0.00022""","=""334.972737""","=""0.000016""","=""257""","=""""",,"=""22838.323""","=""52682.920""","=""3d7.(4P).4s""","=""b 3P""","=""2""","=""3d7.(2D2).4p""","=""t 3D*""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""335.15216""","=""0.00009""","=""335.152140""","=""0.000016""","=""1170""","=""4.71e+06""",C+,"=""17726.988""","=""47555.610""","=""3d7.(4P).4s""","=""a 5P""","=""2""","=""3d7.(4P).4p""","=""y 3S*""","=""1""",,"=""T5720""","=""L11631""",
Fe,1,"=""335.17438""","=""0.00009""","=""335.174378""","=""0.000016""","=""2040""","=""1.53e+07""",B,"=""21999.130""","=""51825.773""","=""3d7.(2G).4s""","=""a 3G""","=""4""","=""3d7.(2H).4p""","=""u 3G*""","=""3""",,"=""T5720""","=""L11631""",
Fe,3,"=""""","=""""","=""335.3235""","=""0.0012""","=""""","=""8.4e-01""",D+,"=""20481.72""","=""50295.10""","=""3d6""","=""3H""","=""4""","=""3d6""","=""b 3F""","=""3""",E2,"=""u45""","=""""",
Fe,1,"=""335.32601""","=""0.00017""","=""335.32600""","=""0.00003""","=""510""","=""5.32e+06""",D+,"=""19621.006""","=""49434.163""","=""3d6.4s2""","=""a 3H""","=""5""","=""3d7.(2G).4p""","=""y 3H*""","=""6""",,"=""T5720""","=""L11631""",
Fe,1,"=""335.40591""","=""0.00009""","=""335.40591""","=""0.00003""","=""1260""","=""4.02e+07""",B,"=""23051.750""","=""52857.804""","=""3d7.(4P).4s""","=""b 3P""","=""0""","=""3d7.(2D2).4p""","=""t 3D*""","=""1""",,"=""T5720""","=""L11631""",
Fe,3,"=""335.4821""","=""0.0012""","=""335.4815""","=""0.0006""","=""52""","=""""",,"=""105906.27""","=""135705.61""","=""3d5.(b 2D).4s""","=""3D""","=""2""","=""3d5.(a 2F).4p""","=""3D*""","=""3""",,"=""""","=""L1171""",
Fe,25,"=""""","=""""","=""339.9""","=""1.0""","=""""","=""""",,"=""(66876412)""","=""(66905828)""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",,"=""""","=""L11926""",
Fe,9,"=""335.51""","=""""","=""335.45""","=""0.10""","=""""","=""""",,"=""425809.8""","=""455612.2""","=""3s2.3p5.3d""","=""3F*""","=""4""","=""3s2.3p5.3d""","=""3D*""","=""3""",M1,"=""""","=""L19611""",
Fe,1,"=""335.52275""","=""0.00003""","=""335.52276""","=""0.00003""","=""5800""","=""2.33e+08""",C+,"=""26627.609""","=""56423.283""","=""3d7.(2H).4s""","=""b 3H""","=""4""","=""3d6.(1I).4s.4p.(3P*)""","=""u 3H*""","=""4""",,"=""T5720""","=""L11631""",
Fe,3,"=""""","=""""","=""335.5536""","=""0.0018""","=""""","=""3.6e-01""",C,"=""932.52""","=""30725.46""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3D""","=""1""",M1,"=""u45""","=""""",
Fe,1,"=""335.63123""","=""0.00025""","=""335.631941""","=""0.000016""","=""398bl""","=""""",,"=""7376.764""","=""37162.746""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d7.(4F).4p""","=""y 3F*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""335.64012""","=""0.00025""","=""335.63996""","=""0.00003""","=""1380bl*""","=""""",,"=""29320.026""","=""59105.296""","=""3d6.4s2""","=""b 3D""","=""1""","=""3d6.4s.(4D).5p""","=""5P*""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""335.64012""","=""0.00025""","=""335.640078""","=""0.000016""","=""1380bl*""","=""7.80e+06""",C+,"=""18378.186""","=""48163.446""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d5.(6S).4s2.4p""","=""v 5P*""","=""2""",,"=""T5720""","=""L11631""",
Fe,3,"=""""","=""""","=""335.6604""","=""0.0017""","=""""","=""4.1e-01""",C,"=""932.52""","=""30715.98""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3D""","=""2""",M1,"=""u45""","=""""",
Fe,1,"=""335.66829""","=""0.00017""","=""335.668365""","=""0.000016""","=""331""","=""""",,"=""24574.655""","=""54357.405""","=""3d7.(2G).4s""","=""a 1G""","=""4""","=""3d7.(4F).5p""","=""3G*""","=""3""",,"=""""","=""L11631""",
Fe,3,"=""335.742""","=""0.003""","=""335.7404""","=""0.0006""","=""130*""","=""""",,"=""105929.25""","=""135705.61""","=""3d5.(b 2D).4s""","=""3D""","=""3""","=""3d5.(a 2F).4p""","=""3D*""","=""3""",,"=""""","=""L1171""",
Fe,3,"=""335.742""","=""0.003""","=""335.7421""","=""0.0006""","=""130*""","=""""",,"=""114340.26""","=""144116.47""","=""3d5.(b 2G).4s""","=""3G""","=""4""","=""3d5.(a 2G).4p""","=""3G*""","=""3""",,"=""""","=""L1171""",
Fe,2,"=""335.74987""","=""0.00015""","=""335.749930""","=""0.000016""","=""80""","=""""",,"=""83136.508""","=""112912.023""","=""3d6.(5D).4d""","=""e 6F""","=""7/2""","=""3d6.(5D<4>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,2,"=""""","=""""","=""335.78659""","=""0.00003""","=""""","=""9.6e-03""",E,"=""8391.9554""","=""38164.220""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(1D2).4s""","=""c 2D""","=""5/2""",M1,"=""T8961""","=""""",
Fe,2,"=""335.85300""","=""0.00006""","=""335.85298""","=""0.00003""","=""900""","=""""",,"=""69302.086""","=""99068.465""","=""3d5.(6S).4s.4p.(3P*)""","=""x 4P*""","=""3/2""","=""3d6.(3P2).5s""","=""2P""","=""3/2""",,"=""""","=""L18349c139""",
Fe,3,"=""335.8777""","=""0.0012""","=""335.8769""","=""0.0006""","=""160""","=""5.e+06""",D,"=""114352.21""","=""144116.47""","=""3d5.(b 2G).4s""","=""3G""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""3""",,"=""T6105""","=""L1171""",
Fe,3,"=""335.9194""","=""0.0012""","=""335.9194""","=""0.0006""","=""88""","=""""",,"=""114325.49""","=""144085.98""","=""3d5.(b 2G).4s""","=""3G""","=""5""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L1171""",
Fe,1,"=""335.94861""","=""0.00009""","=""335.948591""","=""0.000016""","=""1170""","=""""",,"=""6928.268""","=""36686.176""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d7.(4F).4p""","=""y 3F*""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""335.98086""","=""0.00017""","=""335.98083""","=""0.00003""","=""540""","=""""",,"=""26627.609""","=""56382.662""","=""3d7.(2H).4s""","=""b 3H""","=""4""","=""3d6.(1I).4s.4p.(3P*)""","=""u 3H*""","=""5""",,"=""""","=""L11631""",
Fe,2,"=""335.98632""","=""0.00016""","=""335.986473""","=""0.000016""","=""70""","=""""",,"=""83136.508""","=""112891.061""","=""3d6.(5D).4d""","=""e 6F""","=""7/2""","=""3d6.(5D<4>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,2,"=""336.0103""","=""0.0015""","=""336.01114""","=""0.00003""","=""320""","=""2.5e+06""",D,"=""32909.883""","=""62662.252""","=""3d6.(1I).4s""","=""a 2I""","=""11/2""","=""3d6.(3H).4p""","=""z 2I*""","=""11/2""",,"=""T6892c83""","=""L7357""",
Fe,3,"=""336.0868""","=""0.0012""","=""336.0862""","=""0.0006""","=""310""","=""6.e+06""",D,"=""114340.26""","=""144085.98""","=""3d5.(b 2G).4s""","=""3G""","=""4""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""T6105""","=""L1171""",
Fe,1,"=""336.09246""","=""0.00017""","=""336.09261""","=""0.00003""","=""288""","=""""",,"=""19552.478""","=""49297.635""","=""3d6.4s2""","=""a 3P2""","=""1""","=""3d6.(3F2).4s.4p.(3P*)""","=""v 3D*""","=""1""",,"=""""","=""L11631""",
Fe,3,"=""""","=""""","=""336.0926""","=""0.0018""","=""""","=""1.2e+00""",D+,"=""19404.42""","=""49149.58""","=""3d6""","=""a 3P""","=""2""","=""3d6""","=""b 3P""","=""0""",E2,"=""u45""","=""""",
Fe,1,"=""336.19484""","=""0.00017""","=""336.194934""","=""0.000016""","=""302""","=""""",,"=""22946.816""","=""52682.920""","=""3d7.(4P).4s""","=""b 3P""","=""1""","=""3d7.(2D2).4p""","=""t 3D*""","=""2""",,"=""""","=""L11631""",
Fe,3,"=""336.2213""","=""0.0020""","=""336.2213""","=""0.0006""","=""25""","=""""",,"=""114352.21""","=""144085.98""","=""3d5.(b 2G).4s""","=""3G""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L1171""",
Fe,1,"=""336.22679""","=""0.00023""","=""336.226696""","=""0.000016""","=""288""","=""""",,"=""24118.819""","=""53852.114""","=""3d6.4s2""","=""b 3G""","=""4""","=""3d7.(4F).5p""","=""5G*""","=""4""",,"=""""","=""L11631""",
Fe,5,"=""336.27""","=""""","=""336.267""","=""0.008""","=""m(Cr II):""","=""6.1e-04""",D+,"=""417.5""","=""30147.2""","=""3d4""","=""5D""","=""2""","=""3d4""","=""3G""","=""4""",E2,"=""T9277""","=""L18479""",
Fe,3,"=""""","=""""","=""336.3338""","=""0.0015""","=""""","=""2.3e+00""",D+,"=""20688.12""","=""50411.95""","=""3d6""","=""a 3P""","=""1""","=""3d6""","=""b 3P""","=""2""",M1+E2,"=""u45""","=""""",
Fe,1,"=""336.42609""","=""0.00023""","=""336.42634""","=""0.00003""","=""209""","=""""",,"=""25091.599""","=""54807.250""","=""3d7.(2P).4s""","=""c 3P""","=""0""","=""3d7.(4F).5p""","=""3D*""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""336.4261""","=""0.0003""","=""336.425967""","=""0.000020""","=""80bl(Fe I)""","=""""",,"=""75915.080""","=""105630.764""","=""3d6.(3D).4p""","=""w 2F*""","=""5/2""","=""3d6.(5D).5d""","=""4G""","=""5/2""",,"=""""","=""L18349c146""",
Fe,3,"=""336.4996""","=""0.0012""","=""336.4993""","=""0.0007""","=""170""","=""""",,"=""98662.78""","=""128371.99""","=""3d5.(2S).4s""","=""3S""","=""1""","=""3d5.(4D).4p""","=""3P*""","=""0""",,"=""""","=""L1171""",
Fe,3,"=""""","=""""","=""336.5668""","=""0.0014""","=""""","=""8.0e+00""",C,"=""20481.72""","=""50184.97""","=""3d6""","=""3H""","=""4""","=""3d6""","=""b 3F""","=""2""",E2,"=""u45""","=""""",
Fe,3,"=""""","=""""","=""336.6240""","=""0.0025""","=""""","=""3.24e-01""",C,"=""1027.26""","=""30725.46""","=""3d6""","=""5D""","=""0""","=""3d6""","=""3D""","=""1""",M1,"=""u45""","=""""",
Fe,1,"=""336.67852""","=""0.00003""","=""336.67854""","=""0.00003""","=""5600""","=""""",,"=""21715.732""","=""51409.124""","=""3d7.(2G).4s""","=""a 3G""","=""5""","=""3d6.(3G).4s.4p.(3P*)""","=""x 3H*""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""336.68637""","=""0.00003""","=""336.686401""","=""0.000016""","=""5100""","=""""",,"=""17726.988""","=""47419.687""","=""3d7.(4P).4s""","=""a 5P""","=""2""","=""3d6.(3P2).4s.4p.(3P*)""","=""1D*""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""336.6960""","=""0.0015""","=""336.69652""","=""0.00003""","=""500""","=""1.3e+07""",D+,"=""44915.057""","=""74606.864""","=""3d6.(1F).4s""","=""c 2F""","=""7/2""","=""3d6.(3D).4p""","=""x 2D*""","=""5/2""",,"=""T6892c83""","=""L7357""",
Fe,1,"=""336.71538""","=""0.00009""","=""336.715387""","=""0.000016""","=""680""","=""""",,"=""19552.478""","=""49242.621""","=""3d6.4s2""","=""a 3P2""","=""1""","=""3d6.(3F2).4s.4p.(3P*)""","=""v 3D*""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""336.72159""","=""0.00025""","=""336.72166""","=""0.00003""","=""8700bl""","=""""",,"=""27394.691""","=""57084.281""","=""3d6.(5D).4s.4p.(3P*)""","=""z 5F*""","=""3""","=""3d6.4s.(6D).5d""","=""7F""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""336.7399""","=""0.0002""","=""336.73963""","=""0.00005""","=""60""","=""2.6e+07""",D+,"=""77742.736""","=""107430.742""","=""3d6.(1D2).4p""","=""v 2F*""","=""5/2""","=""3d6.(3F2).4d""","=""2D""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,3,"=""336.7581""","=""0.0012""","=""336.7585""","=""0.0005""","=""51""","=""""",,"=""88664.08""","=""118350.42""","=""3d5.(2H).4s""","=""3H""","=""4""","=""3d5.(4G).4p""","=""3F*""","=""4""",,"=""""","=""L1171""",
Fe,2,"=""336.7890""","=""0.0009""","=""336.78888""","=""0.00005""","=""60""","=""""",,"=""79243.462""","=""108927.126""","=""3d6.(1D2).4p""","=""w 2P*""","=""3/2""","=""3d6.(3G).4d""","=""4D""","=""1/2""",,"=""""","=""L18349c139""",
Fe,5,"=""336.89""","=""""","=""336.891""","=""0.008""","=""m(Cr II):?""","=""3.1e-04""",D+,"=""142.4""","=""29817.1""","=""3d4""","=""5D""","=""1""","=""3d4""","=""3G""","=""3""",E2,"=""T9277""","=""L18479""",
Fe,1,"=""336.91388""","=""0.00017""","=""336.913887""","=""0.000016""","=""324""","=""""",,"=""19788.251""","=""49460.902""","=""3d6.4s2""","=""a 3H""","=""4""","=""3d7.(2G).4p""","=""v 3G*""","=""5""",,"=""""","=""L11631""",
Fe,1,"=""336.95471""","=""0.00003""","=""336.95471""","=""0.00003""","=""18600""","=""1.94e+08""",B,"=""21999.130""","=""51668.186""","=""3d7.(2G).4s""","=""a 3G""","=""4""","=""3d7.(2H).4p""","=""u 3G*""","=""4""",,"=""T5720""","=""L11631""",
Fe,3,"=""337.053""","=""0.003""","=""337.0537""","=""0.0007""","=""17hbl(Fe II)""","=""""",,"=""88694.86""","=""118355.20""","=""3d5.(2H).4s""","=""3H""","=""5""","=""3d5.(4G).4p""","=""3H*""","=""6""",,"=""""","=""L1171""",
Fe,1,"=""337.07832""","=""0.00003""","=""337.078304""","=""0.000016""","=""34700""","=""3.18e+08""",B,"=""21715.732""","=""51373.910""","=""3d7.(2G).4s""","=""a 3G""","=""5""","=""3d7.(2H).4p""","=""u 3G*""","=""5""",,"=""T5720""","=""L11631""",
Fe,2,"=""337.20735""","=""0.00003""","=""337.207390""","=""0.000015""","=""400bl(Fe I)""","=""""",,"=""83990.106""","=""113636.931""","=""3d6.(5D).4d""","=""6D""","=""3/2""","=""3d6.(5D<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L18349c148""",
Fe,1,"=""337.20736""","=""0.00009""","=""337.207344""","=""0.000016""","=""2240""","=""6.50e+06""",B,"=""17550.181""","=""47197.010""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d6.(3F2).4s.4p.(3P*)""","=""x 3F*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""337.23436""","=""0.00017""","=""337.23428""","=""0.00003""","=""257""","=""""",,"=""24118.819""","=""53763.280""","=""3d6.4s2""","=""b 3G""","=""4""","=""3d7.(2D2).4p""","=""x 1F*""","=""3""",,"=""""","=""L11631""",
Fe,3,"=""337.3534""","=""0.0012""","=""337.3530""","=""0.0006""","=""42""","=""""",,"=""88923.29""","=""118557.32""","=""3d5.(2H).4s""","=""3H""","=""6""","=""3d5.(4G).4p""","=""3H*""","=""5""",,"=""""","=""L1171""",
Fe,2,"=""337.37527""","=""0.00015""","=""337.375418""","=""0.000016""","=""80""","=""""",,"=""83713.583""","=""113345.643""","=""3d6.(5D).4d""","=""6D""","=""7/2""","=""3d6.(5D<3>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,2,"=""337.38708""","=""0.00011""","=""337.387465""","=""0.000016""","=""80bl(Fe I)""","=""""",,"=""83713.583""","=""113344.585""","=""3d6.(5D).4d""","=""6D""","=""7/2""","=""3d6.(5D<3>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L18349c148""",
Fe,1,"=""337.3871""","=""0.0003""","=""337.38694""","=""0.00003""","=""468bl""","=""3.10e+06""",C,"=""21999.130""","=""51630.178""","=""3d7.(2G).4s""","=""a 3G""","=""4""","=""3d6.(3H).4s.4p.(3P*)""","=""1H*""","=""5""",,"=""T5720""","=""L11631""",
Fe,2,"=""337.41917""","=""0.00005""","=""337.419191""","=""0.000015""","=""200bl(Fe I)""","=""""",,"=""83726.416""","=""113354.632""","=""3d6.(5D).4d""","=""6D""","=""9/2""","=""3d6.(5D<3>).5f""","=""2[5]*""","=""11/2""",,"=""""","=""L18349c148""",
Fe,1,"=""337.41918""","=""0.00009""","=""337.419054""","=""0.000016""","=""1230""","=""""",,"=""17927.382""","=""47555.610""","=""3d7.(4P).4s""","=""a 5P""","=""1""","=""3d7.(4P).4p""","=""y 3S*""","=""1""",,"=""""","=""L11631""",
Fe,5,"=""337.44""","=""""","=""337.435""","=""0.008""","=""m(Ni II):""","=""7.5e-04""",D+,"=""803.1""","=""30429.9""","=""3d4""","=""5D""","=""3""","=""3d4""","=""3G""","=""5""",E2,"=""T9277""","=""L18479""",
Fe,2,"=""337.4440""","=""0.0002""","=""337.443758""","=""0.000015""","=""50""","=""""",,"=""83308.241""","=""112934.300""","=""3d6.(5D).4d""","=""e 6F""","=""5/2""","=""3d6.(5D<4>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L18349c139""",
Fe,2,"=""337.5217""","=""0.0002""","=""337.521596""","=""0.000015""","=""40""","=""""",,"=""83726.416""","=""113345.643""","=""3d6.(5D).4d""","=""6D""","=""9/2""","=""3d6.(5D<3>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,2,"=""337.6200""","=""""","=""337.619957""","=""0.000017""","="":""","=""7.75e+00""",C+,"=""1872.5998""","=""31483.1979""","=""3d7""","=""a 4F""","=""9/2""","=""3d6.(3D).4s""","=""b 4D""","=""7/2""",E2,"=""T7504c110""","=""L22745""",
Fe,1,"=""337.64908""","=""0.00023""","=""337.64890""","=""0.00004""","=""191""","=""""",,"=""29469.024""","=""59077.084""","=""3d6.(5D).4s.4p.(3P*)""","=""z 5P*""","=""2""","=""""","=""59077e""","=""1""",,"=""""","=""L11631""",
Fe,3,"=""""","=""""","=""337.6612""","=""0.0014""","=""""","=""1.1e+00""",D+,"=""20688.12""","=""50295.10""","=""3d6""","=""a 3P""","=""1""","=""3d6""","=""b 3F""","=""3""",E2,"=""u45""","=""""",
Fe,1,"=""337.86787""","=""0.00003""","=""337.867868""","=""0.000016""","=""9300""","=""""",,"=""21715.732""","=""51304.604""","=""3d7.(2G).4s""","=""a 3G""","=""5""","=""3d7.(2D2).4p""","=""v 3F*""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""337.87329""","=""0.00017""","=""337.873269""","=""0.000016""","=""510""","=""""",,"=""18378.186""","=""47966.585""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d5.(6S).4s2.4p""","=""v 5P*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""337.90177""","=""0.00003""","=""337.901774""","=""0.000016""","=""6200""","=""2.30e+07""",B,"=""17550.181""","=""47136.084""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d7.(4P).4p""","=""w 3D*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""338.01098""","=""0.00003""","=""338.010987""","=""0.000016""","=""14800""","=""1.16e+08""",B,"=""22249.429""","=""51825.773""","=""3d7.(2G).4s""","=""a 3G""","=""3""","=""3d7.(2H).4p""","=""u 3G*""","=""3""",,"=""T5720""","=""L11631""",
Fe,1,"=""338.07466""","=""0.00023""","=""338.07481""","=""0.00003""","=""200""","=""""",,"=""24772.018""","=""54342.779""","=""3d7.(2P).4s""","=""c 3P""","=""1""","=""3d7.(4F).5p""","=""3D*""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""""","=""""","=""338.095946""","=""0.000024""","=""""","=""6.3e-02""",E,"=""2430.1369""","=""31999.049""","=""3d7""","=""a 4F""","=""7/2""","=""3d7""","=""b 2F""","=""7/2""",M1,"=""T8961""","=""""",
Fe,2,"=""338.1003""","=""0.0015""","=""338.09996""","=""0.00003""","=""700""","=""1.2e+07""",D+,"=""44929.532""","=""74498.093""","=""3d6.(1F).4s""","=""c 2F""","=""5/2""","=""3d6.(3D).4p""","=""x 2D*""","=""3/2""",,"=""T6892c83""","=""L7357""",
Fe,1,"=""338.13337""","=""0.00017""","=""338.13335""","=""0.00003""","=""417""","=""8.13e+06""",C,"=""22946.816""","=""52512.457""","=""3d7.(4P).4s""","=""b 3P""","=""1""","=""3d7.(2P).4p""","=""u 3D*""","=""1""",,"=""T5720""","=""L11631""",
Fe,2,"=""338.15145""","=""0.00008""","=""338.15134""","=""0.00003""","=""50""","=""""",,"=""92602.711""","=""122166.779""","=""3d6.(3F1).4p""","=""u 2G*""","=""7/2""","=""3d6.(3H).6s""","=""4H""","=""9/2""",,"=""""","=""L18349c139""",
Fe,3,"=""338.2179""","=""0.0012""","=""338.2177""","=""0.0006""","=""310""","=""1.e+07""",D,"=""114325.49""","=""143883.76""","=""3d5.(b 2G).4s""","=""3G""","=""5""","=""3d5.(a 2G).4p""","=""3G*""","=""5""",,"=""T6105""","=""L1171""",
Fe,1,"=""338.24018""","=""0.00003""","=""338.240187""","=""0.000016""","=""3470""","=""7.17e+06""",C+,"=""17550.181""","=""47106.484""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d6.(3H).4s.4p.(3P*)""","=""z 3H*""","=""4""",,"=""T5720""","=""L11631""",
Fe,1,"=""338.36914""","=""0.00003""","=""338.369144""","=""0.000016""","=""5800""","=""2.50e+07""",B,"=""17726.988""","=""47272.027""","=""3d7.(4P).4s""","=""a 5P""","=""2""","=""3d7.(4P).4p""","=""w 3D*""","=""1""",,"=""T5720""","=""L11631""",
Fe,1,"=""338.39788""","=""0.00003""","=""338.397871""","=""0.000016""","=""18200""","=""4.56e+07""",B,"=""17550.181""","=""47092.712""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d6.(3F2).4s.4p.(3P*)""","=""x 3F*""","=""3""",,"=""T5720""","=""L11631""",
Fe,2,"=""""","=""""","=""338.49525""","=""0.00004""","=""""","=""1.5e-02""",E,"=""8680.4706""","=""38214.503""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(1D2).4s""","=""c 2D""","=""3/2""",M1,"=""T8961""","=""""",
Fe,1,"=""338.54358""","=""0.00009""","=""338.54355""","=""0.00004""","=""720""","=""""",,"=""23783.619""","=""53313.438""","=""3d6.4s2""","=""b 3G""","=""5""","=""3d6.(3G).4s.4p.(3P*)""","=""y 1H*""","=""5""",,"=""""","=""L11631""",
