element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,gA(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,1,"=""387.2840""","=""""","=""387.2831""","=""0.0011""","=""100*""","=""""",,"=""3325.53""","=""29139.12""","=""5d4.6s2""","=""5D""","=""2""","=""5d4.6s.(6D).6p""","=""5F*""","=""3""",,"=""""","=""L153""",
W,1,"=""387.2840""","=""""","=""387.2844""","=""0.0011""","=""100*""","=""""",,"=""17701.18""","=""43514.68""","=""5d4.6s2""","=""3F2""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""387.3410""","=""""","=""387.3401""","=""0.0011""","=""2""","=""""",,"=""18082.83""","=""43892.62""","=""5d4.6s2""","=""3D""","=""1""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,2,"=""387.38696""","=""""","=""387.3871""","=""0.0005""","=""3""","=""1.98e+06""",B,"=""19070.550""","=""44877.209""","=""""","=""""","=""9/2""","=""5d4.(5D).6p""","=""6F*""","=""7/2""",,"=""T7162""","=""L11762""",
W,1,"=""387.4412""","=""""","=""387.4404""","=""0.0011""","=""50""","=""""",,"=""19648.54""","=""45451.65""","=""5d5.(4G).6s""","=""5G""","=""6""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,2,"=""387.51984""","=""""","=""387.5199""","=""0.0005""","=""3""","=""""",,"=""32950.226""","=""58748.042""","=""""","=""""","=""3/2""","=""""","=""""","=""3/2""",,"=""""","=""L11762""",
W,1,"=""387.5684""","=""""","=""387.5682""","=""0.0011""","=""40""","=""2.8e+07""",C,"=""14976.18""","=""40770.78""","=""5d4.6s2""","=""3D""","=""2""","=""""","=""*""","=""1""",,"=""T6977""","=""L153""",
W,2,"=""387.72784""","=""""","=""387.72787""","=""0.00009""","=""17""","=""""",,"=""23046.724""","=""48830.701""","=""""","=""""","=""7/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""387.742""","=""""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""387.7516""","=""""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""387.7838""","=""""","=""""","=""""","=""2w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""387.8279""","=""""","=""387.8268""","=""0.0011""","=""1w""","=""""",,"=""17701.18""","=""43478.58""","=""5d4.6s2""","=""3F2""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""387.8524""","=""""","=""387.8512""","=""0.0011""","=""6""","=""""",,"=""18116.84""","=""43892.62""","=""5d5.(4G).6s""","=""5G""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""387.9002""","=""""","=""387.9008""","=""0.0011""","=""6""","=""""",,"=""26229.77""","=""52002.25""","=""5d5.(6S).6p""","=""7P*""","=""2""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,1,"=""387.920""","=""""","=""387.9204""","=""0.0011""","=""5""","=""""",,"=""28347.60""","=""54118.78""","=""5d5.(4F).6s""","=""5F""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""387.943""","=""""","=""387.9418""","=""0.0011""","=""1""","=""""",,"=""28347.60""","=""54117.36""","=""5d5.(4F).6s""","=""5F""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""387.9482""","=""""","=""387.9460""","=""0.0011""","=""3""","=""""",,"=""23930.08""","=""49699.56""","=""5d5.(4D).6s""","=""5D""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""387.99924""","=""""","=""387.9989""","=""0.0005""","=""3""","=""""",,"=""25672.099""","=""51438.064""","=""""","=""""","=""5/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""388.0082""","=""""","=""388.0065""","=""0.0011""","=""12""","=""""",,"=""19253.56""","=""45019.02""","=""5d4.6s2""","=""3P2""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""388.057""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.077""","=""""","=""388.0740""","=""0.0011""","=""8w""","=""""",,"=""19253.56""","=""45014.54""","=""5d4.6s2""","=""3P2""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""388.090""","=""""","=""388.0903""","=""0.0011""","=""3""","=""""",,"=""31389.08""","=""57148.98""","=""5d5.(4G).6s""","=""3G""","=""5""","=""""","=""*""","=""6""",,"=""""","=""L153""",
W,1,"=""388.0951""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.1052""","=""""","=""388.1040""","=""0.0011""","=""5""","=""""",,"=""17107.01""","=""42866.00""","=""5d4.6s2""","=""3F2""","=""4""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""388.115""","=""""","=""388.1144""","=""0.0011""","=""5?""","=""""",,"=""19256.24""","=""45014.54""","=""5d5.(4G).6s""","=""5G""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""388.1405""","=""""","=""388.1394""","=""0.0011""","=""250""","=""2.5e+07""",B,"=""4830.00""","=""30586.64""","=""5d4.6s2""","=""5D""","=""3""","=""5d4.6s.(6D).6p""","=""5P*""","=""3""",,"=""T4976""","=""L153""",
W,1,"=""388.1877""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.2170""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.2274""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.2530""","=""""","=""""","=""""","=""3w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,2,"=""388.32744""","=""""","=""388.3274""","=""0.0006""","=""2""","=""""",,"=""28631.688""","=""54375.859""","=""""","=""""","=""7/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""388.3336""","=""""","=""388.3316""","=""0.0011""","=""2""","=""""",,"=""24789.66""","=""50533.55""","=""5d4.6s2""","=""1D2""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,2,"=""388.33515""","=""""","=""388.3354""","=""0.0005""","=""3""","=""""",,"=""30632.927""","=""56376.569""","=""""","=""""","=""9/2""","=""""","=""""","=""11/2""",,"=""""","=""L11762""",
W,1,"=""388.3832""","=""""","=""388.3825""","=""0.0011""","=""20""","=""3.2e+07""",B,"=""18280.48""","=""44021.00""","=""5d5.(6S).6s""","=""5S""","=""2""","=""""","=""*""","=""3""",,"=""T6977""","=""L153""",
W,1,"=""388.4197""","=""""","=""388.4185""","=""0.0011""","=""4""","=""""",,"=""15460.01""","=""41198.14""","=""5d4.6s2""","=""3D""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""388.5123""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""388.5456""","=""""","=""388.5464""","=""0.0011""","=""1""","=""""",,"=""27213.82""","=""52943.48""","=""5d5.(2F1).6s""","=""3F""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""388.5784""","=""""","=""388.5784""","=""0.0011""","=""2""","=""""",,"=""19535.01""","=""45262.55""","=""5d5.(4G).6s""","=""5G""","=""5""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""388.6452""","=""""","=""388.6447""","=""0.0011""","=""20""","=""""",,"=""13307.10""","=""39030.25""","=""5d4.6s2""","=""3P2""","=""1""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""388.7405""","=""""","=""388.7413""","=""0.0011""","=""10w""","=""""",,"=""23982.80""","=""49699.56""","=""5d5.(4D).6s""","=""5D""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""388.79278""","=""""","=""388.7928""","=""0.0003""","=""5""","=""""",,"=""31538.785""","=""57252.138""","=""""","=""""","=""5/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""388.8886""","=""""","=""388.8878""","=""0.0011""","=""5""","=""""",,"=""26229.77""","=""51936.84""","=""5d5.(6S).6p""","=""7P*""","=""2""","=""""","=""""","=""2""",,"=""""","=""L153c23""",
W,1,"=""388.8976""","=""""","=""388.8974""","=""0.0011""","=""4""","=""""",,"=""23930.08""","=""49636.52""","=""5d5.(4D).6s""","=""5D""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""388.9207""","=""""","=""388.9210""","=""0.0011""","=""1""","=""""",,"=""24789.66""","=""50494.54""","=""5d4.6s2""","=""1D2""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""388.92796""","=""""","=""388.9280""","=""0.0008""","=""2""","=""""",,"=""26158.581""","=""51862.999""","=""5d5""","=""4G""","=""9/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""388.9470""","=""""","=""388.9473""","=""0.0011""","=""2""","=""""",,"=""23484.78""","=""49187.92""","=""5d4.6s2""","=""1I""","=""6""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""389.0126""","=""""","=""389.0131""","=""0.0011""","=""1""","=""""",,"=""28720.88""","=""54419.67""","=""5d5.(4P).6s""","=""3P""","=""1""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""389.0420""","=""""","=""389.0415""","=""0.0011""","=""8""","=""""",,"=""23455.02""","=""49151.94""","=""5d5.(4D).6s""","=""5D""","=""1""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""389.06461""","=""""","=""389.0646""","=""0.0005""","=""3""","=""""",,"=""13434.070""","=""39129.460""","=""""","=""""","=""5/2""","=""5d4.(5D).6p""","=""6F*""","=""3/2""",,"=""""","=""L11762""",
W,1,"=""389.0746""","=""""","=""389.0745""","=""0.0011""","=""12""","=""3.8e+07""",C,"=""18280.48""","=""43975.22""","=""5d5.(6S).6s""","=""5S""","=""2""","=""""","=""*""","=""2""",,"=""T6977""","=""L153""",
W,1,"=""389.1252""","=""""","=""389.1255""","=""0.0011""","=""6""","=""""",,"=""23964.67""","=""49656.04""","=""5d4.6s.(6D).6p""","=""7D*""","=""2""","=""5d4.6s.(6D).7s""","=""5D""","=""3""",,"=""""","=""L153""",
W,2,"=""389.18339""","=""""","=""389.1834""","=""0.0003""","=""4""","=""""",,"=""19070.550""","=""44758.095""","=""""","=""""","=""9/2""","=""""","=""""","=""9/2""",,"=""""","=""L11762""",
W,1,"=""389.2330""","=""""","=""389.2322""","=""0.0011""","=""10""","=""""",,"=""19256.24""","=""44940.57""","=""5d5.(4G).6s""","=""5G""","=""4""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""389.2724""","=""""","=""389.2722""","=""0.0011""","=""40""","=""1.36e+07""",B,"=""13348.56""","=""39030.25""","=""5d4.6s2""","=""3G""","=""3""","=""""","=""*""","=""2""",,"=""T6977""","=""L153""",
W,2,"=""389.27487""","=""""","=""389.2750""","=""0.0003""","=""5""","=""""",,"=""29341.426""","=""55022.932""","=""""","=""""","=""9/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""389.3473""","=""""","=""389.3466""","=""0.0011""","=""8""","=""""",,"=""20427.84""","=""46104.62""","=""5d5.(4P).6s""","=""5P""","=""1""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,2,"=""389.38730""","=""""","=""389.3874""","=""0.0009""","=""2""","=""""",,"=""23450.418""","=""49124.508""","=""5d4.(3D).6s""","=""4D""","=""5/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""389.3931""","=""""","=""389.3924""","=""0.0011""","=""8""","=""""",,"=""24610.88""","=""50284.64""","=""5d4.6s2""","=""1F""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""389.4874""","=""""","=""389.4889""","=""0.0011""","=""1""","=""""",,"=""28291.88""","=""53959.28""","=""5d5.(2F1).6s""","=""3F""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""389.5758""","=""""","=""389.5754""","=""0.0011""","=""3""","=""""",,"=""22476.68""","=""48138.38""","=""5d5.(4D).6s""","=""5D""","=""4""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""389.6930""","=""""","=""389.6936""","=""0.0011""","=""3""","=""""",,"=""28720.88""","=""54374.80""","=""5d5.(4P).6s""","=""3P""","=""1""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,2,"=""389.69417""","=""""","=""389.69428""","=""0.00015""","=""12""","=""""",,"=""25209.233""","=""50863.106""","=""""","=""""","=""9/2""","=""5d4.(5D).6p""","=""6F*""","=""9/2""",,"=""""","=""L11762""",
W,1,"=""389.7912""","=""""","=""389.7905""","=""0.0011""","=""30""","=""""",,"=""29773.34""","=""55420.88""","=""5d4.6s.(6D).6p""","=""7D*""","=""5""","=""""","=""""","=""6""",,"=""""","=""L153""",
W,2,"=""389.86645""","=""""","=""389.8663""","=""0.0005""","=""3""","=""""",,"=""31446.928""","=""57089.482""","=""""","=""""","=""7/2""","=""""","=""""","=""9/2""",,"=""""","=""L11762""",
W,1,"=""389.8773""","=""""","=""389.8782""","=""0.0011""","=""2""","=""""",,"=""26861.64""","=""52503.41""","=""5d5.(2F1).6s""","=""3F""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""389.97767""","=""""","=""389.97772""","=""0.00023""","=""6""","=""5.36e+06""",B,"=""19276.431""","=""44911.659""","=""""","=""""","=""5/2""","=""""","=""""","=""3/2""",,"=""T7162""","=""L11762""",
W,1,"=""389.9782""","=""""","=""389.9816""","=""0.0011""","=""2""","=""""",,"=""26367.28""","=""52002.25""","=""""","=""*""","=""2""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,2,"=""390.08706""","=""""","=""390.08709""","=""0.00020""","=""8""","=""""",,"=""27273.753""","=""52901.794""","=""""","=""""","=""7/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""390.1250""","=""""","=""390.1241""","=""0.0011""","=""3""","=""""",,"=""19826.04""","=""45451.65""","=""5d4.6s2""","=""3G""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,2,"=""390.12866""","=""""","=""390.1286""","=""0.0005""","=""3""","=""""",,"=""35925.336""","=""61550.649""","=""""","=""""","=""5/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""390.1826""","=""""","=""390.1826""","=""0.0011""","=""20""","=""""",,"=""18974.51""","=""44596.28""","=""5d5.(4G).6s""","=""5G""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""390.2672""","=""""","=""390.2677""","=""0.0011""","=""4""","=""""",,"=""22773.78""","=""48389.96""","=""5d5.(4D).6s""","=""5D""","=""0""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""390.2730""","=""""","=""390.2715""","=""0.0011""","=""1""","=""""",,"=""26861.64""","=""52477.57""","=""5d5.(2F1).6s""","=""3F""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""390.2820""","=""""","=""390.2828""","=""0.0011""","=""2""","=""""",,"=""28233.44""","=""53848.63""","=""5d5.(4F).6s""","=""5F""","=""5""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""390.3294""","=""""","=""390.3293""","=""0.0011""","=""12""","=""""",,"=""18280.48""","=""43892.62""","=""5d5.(6S).6s""","=""5S""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""390.3984""","=""""","=""390.3976""","=""0.0011""","=""20""","=""""",,"=""29773.34""","=""55381.00""","=""5d4.6s.(6D).6p""","=""7D*""","=""5""","=""""","=""""","=""5""",,"=""""","=""L153""",
W,1,"=""390.4890""","=""""","=""390.4886""","=""0.0011""","=""2""","=""""",,"=""29853.66""","=""55455.35""","=""5d5.(4F).6s""","=""5F""","=""4""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""390.5660""","=""""","=""390.5675""","=""0.0011""","=""1""","=""""",,"=""32135.94""","=""57732.46""","=""5d5.(4G).6s""","=""3G""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,2,"=""390.57663""","=""""","=""390.5766""","=""0.0003""","=""5""","=""""",,"=""23234.778""","=""48830.701""","=""""","=""""","=""9/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""390.5972""","=""""","=""390.5971""","=""0.0011""","=""20""","=""""",,"=""19827.68""","=""45422.26""","=""5d5.(4P).6s""","=""5P""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""390.6240""","=""""","=""390.6252""","=""0.0011""","=""4""","=""""",,"=""27213.82""","=""52806.56""","=""5d5.(2F1).6s""","=""3F""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""390.7090""","=""""","=""390.7100""","=""0.0011""","=""2""","=""""",,"=""23930.08""","=""49517.26""","=""5d5.(4D).6s""","=""5D""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""390.7190""","=""""","=""390.7189""","=""0.0011""","=""8""","=""""",,"=""20174.20""","=""45760.80""","=""5d4.6s2""","=""1S2""","=""0""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,2,"=""390.73666""","=""""","=""390.7366""","=""0.0003""","=""4""","=""""",,"=""35315.585""","=""60901.023""","=""""","=""""","=""7/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""390.7924""","=""""","=""390.7928""","=""0.0011""","=""1""","=""""",,"=""19535.01""","=""45116.77""","=""5d5.(4G).6s""","=""5G""","=""5""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,2,"=""390.92876""","=""""","=""390.9287""","=""0.0006""","=""3""","=""""",,"=""10592.485""","=""36165.356""","=""""","=""""","=""3/2""","=""""","=""""","=""1/2""",,"=""""","=""L11762""",
W,1,"=""390.9790""","=""""","=""390.9793""","=""0.0011""","=""2""","=""""",,"=""26367.28""","=""51936.84""","=""""","=""*""","=""2""","=""""","=""""","=""2""",,"=""""","=""L153c23""",
W,1,"=""391.1280""","=""""","=""391.1289""","=""0.0011""","=""5""","=""""",,"=""29773.34""","=""55333.12""","=""5d4.6s.(6D).6p""","=""7D*""","=""5""","=""""","=""""","=""4""",,"=""""","=""L153""",
W,1,"=""391.1740""","=""""","=""391.1753""","=""0.0011""","=""1""","=""""",,"=""28291.88""","=""53848.63""","=""5d5.(2F1).6s""","=""3F""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""391.2810""","=""""","=""391.2814""","=""0.0011""","=""10""","=""""",,"=""17701.18""","=""43251.00""","=""5d4.6s2""","=""3F2""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,2,"=""391.35946""","=""""","=""391.3596""","=""0.0003""","=""4""","=""""",,"=""34447.663""","=""59992.379""","=""""","=""""","=""5/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""391.416""","=""""","=""""","=""""","=""2w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,2,"=""391.50226""","=""""","=""391.5025""","=""0.0005""","=""4""","=""""",,"=""28490.920""","=""54026.309""","=""""","=""""","=""3/2""","=""""","=""""","=""5/2""",,"=""""","=""L11762""",
W,1,"=""391.515""","=""""","=""391.5167""","=""0.0011""","=""2""","=""""",,"=""23982.80""","=""49517.26""","=""5d5.(4D).6s""","=""5D""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,2,"=""391.52473""","=""""","=""391.5248""","=""0.0003""","=""4""","=""""",,"=""35826.644""","=""61360.578""","=""""","=""""","=""9/2""","=""""","=""""","=""9/2""",,"=""""","=""L11762""",
W,2,"=""391.54651""","=""""","=""391.54648""","=""0.00015""","=""9""","=""4.92e+06""",B,"=""23450.418""","=""48982.939""","=""5d4.(3D).6s""","=""4D""","=""5/2""","=""5d3.(4F).6s.(5F).6p""","=""6D*""","=""3/2""",,"=""T7162""","=""L11762""",
W,1,"=""391.5614""","=""""","=""391.5615""","=""0.0011""","=""3""","=""""",,"=""23982.80""","=""49514.34""","=""5d5.(4D).6s""","=""5D""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""391.6386""","=""""","=""391.6391""","=""0.0011""","=""4""","=""""",,"=""17701.18""","=""43227.66""","=""5d4.6s2""","=""3F2""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""391.7260""","=""""","=""391.7277""","=""0.0011""","=""2""","=""""",,"=""28898.96""","=""54419.67""","=""5d4.6s2""","=""3P1""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""391.7624""","=""""","=""391.7625""","=""0.0011""","=""6""","=""""",,"=""29139.12""","=""54657.56""","=""5d4.6s.(6D).6p""","=""5F*""","=""3""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,1,"=""391.8195""","=""""","=""391.8223""","=""0.0011""","=""2""","=""""",,"=""32217.91""","=""57732.46""","=""""","=""""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""391.8266""","=""""","=""391.8289""","=""0.0011""","=""1w""","=""""",,"=""24789.66""","=""50303.78""","=""5d4.6s2""","=""1D2""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""391.8438""","=""""","=""391.8439""","=""0.0011""","=""3""","=""""",,"=""15069.93""","=""40583.07""","=""5d4.6s2""","=""3H""","=""5""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""391.8587""","=""""","=""391.8596""","=""0.0011""","=""20""","=""""",,"=""12161.96""","=""37674.08""","=""5d4.6s2""","=""3H""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""391.9025""","=""""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""392.0646""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""392.2326""","=""""","=""392.2332""","=""0.0011""","=""8""","=""""",,"=""23930.08""","=""49417.90""","=""5d5.(4D).6s""","=""5D""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""392.2606""","=""""","=""""","=""""","=""1w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,2,"=""392.26081""","=""""","=""392.2608""","=""0.0006""","=""3""","=""""",,"=""34447.663""","=""59933.692""","=""""","=""""","=""5/2""","=""""","=""""","=""7/2""",,"=""""","=""L11762""",
W,1,"=""392.2716""","=""""","=""392.2748""","=""0.0011""","=""1""","=""""",,"=""30374.20""","=""55859.32""","=""5d4.6s2""","=""3F1""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""392.4362""","=""""","=""392.4361""","=""0.0011""","=""10""","=""1.4e+07""",C,"=""20427.84""","=""45902.48""","=""5d5.(4P).6s""","=""5P""","=""1""","=""""","=""*""","=""2""",,"=""T6977""","=""L153""",
